STRONGS of xyz file 
file_name 	 STRONGS 
pore135.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1350.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1351.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1352.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1353.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1354.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1355.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1356.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1357.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1358.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1359.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore136.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1360.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1361.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1362.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1363.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1364.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1365.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1366.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1367.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1368.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1369.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore137.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1370.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1371.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1372.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1373.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1374.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1375.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1376.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1377.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1378.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1379.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore138.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1380.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1381.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1382.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1383.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1384.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1385.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1386.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1387.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1388.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1389.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore139.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1390.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1391.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1392.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1393.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1394.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1395.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1396.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1397.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1398.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1399.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore14.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore140.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1400.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1401.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1402.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1403.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1404.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1405.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1406.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1407.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1408.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1409.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore141.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1410.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1411.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1412.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1413.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1414.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1415.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1416.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1417.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1418.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1419.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore142.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1420.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1421.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1422.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1423.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1424.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1425.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1426.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1427.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1428.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1429.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore143.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1430.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1431.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1432.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1433.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1434.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1435.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1436.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1437.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1438.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1439.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore144.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1440.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1441.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1442.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1443.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1444.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1445.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1446.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1447.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1448.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1449.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore145.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1450.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1451.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1452.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1453.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1454.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1455.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1456.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1457.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1458.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1459.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore146.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1460.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1461.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1462.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1463.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1464.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1465.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1466.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1467.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1468.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1469.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore147.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1470.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1471.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1472.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1473.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1474.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1475.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1476.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1477.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1478.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1479.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore148.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1480.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1481.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1482.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1483.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1484.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1485.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1486.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1487.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1488.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1489.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore149.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1490.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1491.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1492.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1493.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1494.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1495.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1496.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1497.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1498.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1499.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore15.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore150.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1500.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1501.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1502.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1503.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1504.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1505.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1506.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1507.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1508.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1509.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore151.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1510.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1511.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1512.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1513.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1514.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1515.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1516.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1517.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1518.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1519.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore152.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1520.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1521.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1522.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1523.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1524.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1525.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1526.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1527.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1528.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1529.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore153.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1530.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1531.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1532.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1533.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1534.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1535.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1536.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1537.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1538.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1539.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore154.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1540.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1541.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1542.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1543.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1544.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1545.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1546.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1547.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1548.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1549.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore155.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1550.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1551.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1552.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1553.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1554.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1555.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1556.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1557.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1558.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1559.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore156.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1560.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1561.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1562.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1563.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1564.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1565.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1566.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1567.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1568.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1569.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore157.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1570.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1571.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1572.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1573.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1574.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1575.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1576.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1577.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1578.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1579.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore158.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1580.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1581.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1582.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1583.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1584.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1585.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1586.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1587.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1588.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1589.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore159.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1590.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1591.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1592.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1593.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1594.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1595.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1596.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1597.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1598.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1599.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore16.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore160.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1600.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1601.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1602.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1603.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1604.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1605.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1606.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1607.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1608.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1609.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore161.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1610.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1611.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1612.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1613.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1614.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1615.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1616.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1617.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1618.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1619.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore162.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1620.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1621.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1622.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1623.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1624.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1625.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1626.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1627.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1628.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1629.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore163.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1630.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1631.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1632.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1633.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1634.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1635.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1636.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1637.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1638.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1639.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore164.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1640.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1641.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1642.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1643.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1644.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1645.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1646.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1647.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1648.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1649.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore165.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1650.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1651.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1652.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1653.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1654.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1655.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1656.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1657.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1658.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1659.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore166.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1660.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1661.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1662.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1663.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1664.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1665.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1666.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore1667.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1668.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1669.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore167.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1670.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1671.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1672.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1673.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1674.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore1675.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1676.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1677.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore1678.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore1679.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore168.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1680.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1681.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore1682.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1683.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1684.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore1685.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1686.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore1687.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1688.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1689.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore169.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1690.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1691.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore1692.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1693.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore1694.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1695.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore1696.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1697.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1698.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore1699.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore17.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore170.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore1700.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore1701.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore1702.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
